Id,Year,Month,GroupName,Attacked,City,Area,Reason of protest,Chant,TimeofDay,DayofWeek,Notes
1,2015,10,Civil Protesters,FALSE,Cairo,NONE,NONE,العيش والحرية,NONE,NONE,NONE
2,2015,10,Civil Protesters,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
3,2015,10,Civil Protesters,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
4,2015,10,Civil Protesters,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
5,2015,10,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
6,2015,10,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
7,2015,10,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
8,2015,10,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
9,2015,10,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
10,2015,10,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
11,2015,10,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
12,2015,10,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
13,2015,10,Muslim Brotherhood,FALSE,المنوفية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
14,2015,10,Muslim Brotherhood,TRUE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
15,2015,10,Muslim Brotherhood,FALSE,الفيوم,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
16,2015,10,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
17,2015,10,Muslim Brotherhood,FALSE,بني سويف,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
18,2015,10,Muslim Brotherhood,FALSE,دمياط,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
19,2015,10,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
20,2015,10,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
21,2015,10,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
22,2015,10,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
23,2015,10,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
24,2015,10,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
25,2015,10,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
26,2015,10,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
27,2015,10,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
28,2015,10,Muslim Brotherhood,FALSE,بني سويف,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
29,2015,10,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
30,2015,10,Muslim Brotherhood,FALSE,القليوبية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
31,2015,10,Muslim Brotherhood,FALSE,القليوبية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
32,2015,10,Muslim Brotherhood,FALSE,الفيوم,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
33,2015,10,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
34,2015,10,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
35,2015,10,Student,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
36,2015,10,Student,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
37,2015,10,Student,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
38,2015,10,Student,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
39,2015,10,Student,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
40,2015,10,Student,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
41,2015,10,Student,FALSE,المنصورة,NONE,NONE,NONE,NONE,NONE,NONE
42,2015,10,social and workers protestors,FALSE,الغربية,NONE,NONE,NONE,NONE,NONE,NONE
43,2015,10,social and workers protestors,FALSE,الدقهلية,NONE,NONE,تجاهل الدولة,NONE,NONE,NONE
44,2015,10,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
45,2015,10,social and workers protestors,FALSE,الاسكندريه,NONE,NONE,NONE,NONE,NONE,NONE
46,2015,10,social and workers protestors,FALSE,السويس,NONE,NONE,NONE,NONE,NONE,NONE
47,2015,10,social and workers protestors,FALSE,Alexandria,NONE,NONE,NONE,NONE,NONE,NONE
48,2015,10,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
49,2015,10,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
50,2015,10,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
51,2015,10,social and workers protestors,TRUE,Alexandria,NONE,NONE,NONE,NONE,NONE,NONE
52,2015,10,social and workers protestors,FALSE,الغربية,NONE,NONE,NONE,NONE,NONE,NONE
53,2015,10,social and workers protestors,FALSE,السويس,NONE,NONE,NONE,NONE,NONE,NONE
54,2015,10,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
55,2015,10,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
56,2015,10,social and workers protestors,FALSE,الدقهلية,NONE,NONE,NONE,NONE,NONE,NONE
57,2015,10,social and workers protestors,FALSE,طنطا,NONE,NONE,NONE,NONE,NONE,NONE
58,2015,10,social and workers protestors,FALSE,الغربية,NONE,NONE,NONE,NONE,NONE,NONE
59,2015,10,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
60,2015,10,social and workers protestors,FALSE,البحيرة,NONE,NONE,NONE,NONE,NONE,NONE
61,2015,10,social and workers protestors,FALSE,الشرقية,NONE,NONE,NONE,NONE,NONE,NONE
62,2015,11,Civil Protesters,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
63,2015,11,Civil Protesters,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
64,2015,11,Civil Protesters,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
65,2015,11,Civil Protesters,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
66,2015,11,Civil Protesters,TRUE,الاقصر,NONE,NONE,NONE,NONE,NONE,NONE
67,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
68,2015,11,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
69,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
70,2015,11,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
71,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
72,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
73,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
74,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
75,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
76,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
77,2015,11,Muslim Brotherhood,FALSE,القليوبية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
78,2015,11,Muslim Brotherhood,FALSE,القليوب,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
79,2015,11,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
80,2015,11,Muslim Brotherhood,FALSE,كفر الشيخ,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
81,2015,11,Muslim Brotherhood,FALSE,المنوفية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
82,2015,11,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
83,2015,11,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
84,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
85,2015,11,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
86,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
87,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
88,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
89,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
90,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
91,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
92,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
93,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
94,2015,11,Muslim Brotherhood,FALSE,كفر الشيخ,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
95,2015,11,Muslim Brotherhood,FALSE,كفر الشيخ,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
96,2015,11,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
97,2015,11,Muslim Brotherhood,TRUE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
98,2015,11,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
99,2015,11,Muslim Brotherhood,FALSE,بني سويف,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
100,2015,11,Muslim Brotherhood,FALSE,دمياط,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
101,2015,11,Muslim Brotherhood,FALSE,دمياط,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
102,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
103,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
104,2015,11,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
105,2015,11,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
106,2015,11,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
107,2015,11,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
108,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
109,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
110,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
111,2015,11,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
112,2015,11,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
113,2015,11,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
114,2015,11,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
115,2015,11,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
116,2015,11,Muslim Brotherhood,TRUE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
117,2015,11,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
118,2015,11,Muslim Brotherhood,FALSE,الفيوم,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
119,2015,11,Muslim Brotherhood,FALSE,الفيوم,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
120,2015,11,Muslim Brotherhood,FALSE,بني سويف,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
121,2015,11,Muslim Brotherhood,FALSE,دمياط,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
122,2015,11,Student,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
123,2015,11,Student,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
124,2015,11,Student,FALSE,الشرقية,NONE,NONE,NONE,NONE,NONE,NONE
125,2015,11,Student,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
126,2015,11,Student,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
127,2015,11,social and workers protestors,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
128,2015,11,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
129,2015,11,social and workers protestors,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
130,2015,11,social and workers protestors,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
131,2015,11,social and workers protestors,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
132,2015,11,social and workers protestors,FALSE,شرم الشيخ,NONE,NONE,NONE,NONE,NONE,NONE
133,2015,11,social and workers protestors,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
134,2015,11,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
135,2015,11,social and workers protestors,FALSE,الزقازيق,NONE,NONE,NONE,NONE,NONE,NONE
136,2015,11,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
137,2015,11,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
138,2015,11,social and workers protestors,FALSE,Alexandria,NONE,NONE,NONE,NONE,NONE,NONE
139,2015,11,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
140,2015,11,social and workers protestors,FALSE,القليوبية,NONE,NONE,NONE,NONE,NONE,NONE
141,2015,11,social and workers protestors,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
142,2015,11,social and workers protestors,FALSE,البحيرة,NONE,NONE,NONE,NONE,NONE,NONE
143,2015,11,social and workers protestors,FALSE,الغردقة,NONE,NONE,NONE,NONE,NONE,NONE
144,2015,11,social and workers protestors,FALSE,الوادي الجديد,NONE,NONE,NONE,NONE,NONE,NONE
145,2015,11,social and workers protestors,FALSE,طنطا,NONE,NONE,NONE,NONE,NONE,NONE
146,2015,11,social and workers protestors,FALSE,,NONE,NONE,NONE,NONE,NONE,NONE
147,2015,3,Civil Protesters,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
148,2015,3,Civil Protesters,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
149,2015,3,Civil Protesters,TRUE,6 اكتوبر,NONE,NONE,NONE,NONE,NONE,NONE
150,2015,3,Civil Protesters,FALSE,Cairo,NONE,NONE,الشرطة.. شهداء وخطايا,NONE,NONE,NONE
151,2015,3,Civil Protesters,FALSE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
152,2015,3,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,يسقط حكم العسكر، وقوات الامن تتدخل لفض التظاهرة وتطلق الخرطوش ونتج عنه اصابة شاب من المشاركين فى التظاهرة بطلق ناري,NONE,NONE,NONE
153,2015,3,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
154,2015,3,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
155,2015,3,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
156,2015,3,Muslim Brotherhood,TRUE,Cairo,NONE,NONE,تعرضت لاعتداءات,NONE,NONE,NONE
157,2015,3,Muslim Brotherhood,FALSE,Cairo,NONE,NONE,يسقط حكم العسكر,NONE,NONE,NONE
158,2015,3,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,NONE,NONE,NONE,NONE
159,2015,3,Muslim Brotherhood,FALSE,الهرم,NONE,NONE,الثورة لن تركع,NONE,NONE,NONE
160,2015,3,Muslim Brotherhood,TRUE,ناهيا,NONE,NONE,تعرضت لاعتداءات,NONE,NONE,NONE
161,2015,3,Muslim Brotherhood,FALSE,كرداسة,NONE,NONE,اوقفوا اعدام الوطن,NONE,NONE,NONE
162,2015,3,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,NONE,NONE,NONE,NONE
163,2015,3,Muslim Brotherhood,TRUE,الهرم,NONE,NONE,تعرضت لاعتداءات,NONE,NONE,NONE
164,2015,3,Muslim Brotherhood,FALSE,ناهيا,NONE,NONE,اوقفوا اعدام الوطن,NONE,NONE,NONE
165,2015,3,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,اوقفوا اعدام الوطن,NONE,NONE,NONE
166,2015,3,Muslim Brotherhood,FALSE,الفيوم,NONE,NONE,اوقفوا اعدام الوطن,NONE,NONE,NONE
167,2015,3,Muslim Brotherhood,FALSE,الشرقية,NONE,NONE,الصمود طريق النصر,NONE,NONE,NONE
168,2015,3,Muslim Brotherhood,FALSE,المهندسين,NONE,NONE,الصمود طريق النصر,NONE,NONE,NONE
169,2015,3,Muslim Brotherhood,TRUE,الشرقية,NONE,NONE,الصمود طريق النصر,NONE,NONE,NONE
170,2015,3,Muslim Brotherhood,TRUE,المطرية,NONE,NONE,NONE,NONE,NONE,NONE
171,2015,3,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,NONE,NONE,NONE,NONE
172,2015,3,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,تعرضت لاعتداءات,NONE,NONE,NONE
173,2015,3,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,NONE,NONE,NONE,NONE
174,2015,3,Muslim Brotherhood,TRUE,الجيزة,NONE,NONE,تعرضت لاعتداءات,NONE,NONE,NONE
175,2015,3,Muslim Brotherhood,TRUE,الهرم,NONE,NONE,NONE,NONE,NONE,NONE
176,2015,3,Muslim Brotherhood,FALSE,المقطم,NONE,NONE,الشعب يحيى صمود الرؤئيس,NONE,NONE,NONE
177,2015,3,Muslim Brotherhood,FALSE,الجيزة,NONE,NONE,NONE,NONE,NONE,NONE
178,2015,3,Muslim Brotherhood,FALSE,Alexandria,NONE,NONE,الشرعية راجعة ،،،، قادم قادم يا اسلام,NONE,NONE,NONE
179,2015,3,Student,TRUE,Cairo,NONE,NONE,الصمود طريق النصر,NONE,NONE,NONE
180,2015,3,Student,TRUE,Cairo,NONE,NONE,NONE,NONE,NONE,NONE
